event_index,cp_id,trackster_id,sim_to_reco_score,reco_to_sim_score,cp_energy,trackster_energy,cp_avg_eta,cp_separation,energy_diff_ratio
1953,0,2,1.0,1.0,104.87003614194691,2.846117213368416,2.176114,75.43274,-0.9728605298703621
1953,0,3,1.0,0.9665020338788461,104.87003614194691,1.7730652019381523,2.176114,75.43274,-0.9830927377622125
1953,1,0,1.0,0.9999999876442744,163.93507636943832,55.94515505712479,1.8796308,75.43274,-0.6587359075549594
1953,1,1,0.08537235595195682,0.05106927405768536,163.93507636943832,126.88818861031905,1.8796308,75.43274,-0.22598511910673533
1953,1,2,1.0,0.9655789205690851,163.93507636943832,2.846117213368416,1.8796308,75.43274,-0.9826387538506127
1953,1,3,1.0,0.9784856687125475,163.93507636943832,1.7730652019381523,1.8796308,75.43274,-0.9891843451614807
1954,0,0,0.036927555783150455,0.02598061464484262,185.6712370319292,155.74381268955767,1.7742398,54.495686,-0.16118503232261558
1954,0,1,1.0,1.0,185.6712370319292,10.423953205347061,1.7742398,54.495686,-0.9438580074545715
1954,1,0,1.0,1.0,40.86575824394822,155.74381268955767,2.2565708,54.495686,2.811107865901929
1954,1,1,1.0,0.5549088836431059,40.86575824394822,10.423953205347061,2.2565708,54.495686,-0.7449220654827631
1955,0,0,1.0,1.0,9.184384029358625,8.818737976253033,2.0357182,35.336372,-0.03981171213407188
1955,0,1,1.0,0.5419114580388151,9.184384029358625,2.423333190381527,2.0357182,35.336372,-0.7361463563985188
1955,1,0,1.0,0.3598664318820547,22.040711170993745,8.818737976253033,2.0578856,35.336372,-0.5998886829088
1955,1,1,1.0,1.0,22.040711170993745,2.423333190381527,2.0578856,35.336372,-0.8900519510654126
1956,0,0,0.30485663607588614,0.04003654624785819,55.24599433783442,44.19174903817475,1.8248404,71.86373,-0.20009134475998253
1956,0,1,1.0,1.0,55.24599433783442,17.222079575061798,1.8248404,71.86373,-0.6882655515303576
1956,0,2,1.0,1.0,55.24599433783442,2.6670403480529785,1.8248404,71.86373,-0.9517242764833994
1956,0,3,1.0,1.0,55.24599433783442,2.0176641643047333,1.8248404,71.86373,-0.9634785437661502
1956,1,0,1.0,1.0,77.05990595929325,44.19174903817475,2.4141839,71.86373,-0.42652734274657744
1956,1,1,1.0,0.602968562209429,77.05990595929325,17.222079575061798,2.4141839,71.86373,-0.7765105036053466
1956,1,2,1.0,0.9319779271965153,77.05990595929325,2.6670403480529785,2.4141839,71.86373,-0.9653900388943916
1956,1,3,1.0,0.9483194320502056,77.05990595929325,2.0176641643047333,2.4141839,71.86373,-0.9738169397018138
1957,0,0,0.08013968481921901,0.04009903642046777,129.6297117592767,103.67169409245253,1.7659621,72.76915,-0.20024743798727554
1957,0,1,1.0,1.0,129.6297117592767,166.9618518035859,1.7659621,72.76915,0.2879906121648658
1957,1,0,1.0,1.0,203.44447473995388,103.67169409245253,1.9931272,72.76915,-0.4904177455545676
1957,1,1,0.053770975415868685,0.03215735426536172,203.44447473995388,166.9618518035859,1.9931272,72.76915,-0.17932471738542266
1958,0,0,1.0,1.0,161.4583988180384,20.52365911193192,2.1111405,33.67598,-0.872885775765299
1958,0,1,0.21251775222003944,0.09459509762748043,161.4583988180384,111.79974340647459,2.1111405,33.67598,-0.3075631603873918
1958,1,0,0.7786582412223053,0.13652715599461326,32.55118608660996,20.52365911193192,2.4095895,33.67598,-0.36949581323015457
1958,1,1,0.6983616806172038,1.0,32.55118608660996,111.79974340647459,2.4095895,33.67598,2.434582786292503
1959,0,0,1.0,1.0,153.22115843184292,13.583430570550263,2.309506,101.545105,-0.9113475533694483
1959,0,1,0.701488823528054,0.2037674019531952,153.22115843184292,84.05620392598212,2.309506,101.545105,-0.4514060278210683
1959,1,0,0.10220856968072348,0.03312365499983915,16.60564160346985,13.583430570550263,1.6415558,101.545105,-0.1819990521948924
1959,1,1,1.0,1.0,16.60564160346985,84.05620392598212,1.6415558,101.545105,4.061906425128317
1960,0,0,0.11827610862050474,0.04217315241642345,19.913144756108522,15.823760849423707,2.161057,87.13723,-0.20536102944917142
1960,0,1,1.0,1.0,19.913144756108522,12.701804101467133,2.161057,87.13723,-0.36213971941469725
1960,0,2,1.0,1.0,19.913144756108522,4.8554292768239975,2.161057,87.13723,-0.7561696388846592
1960,0,3,1.0,1.0,19.913144756108522,1.2527840435504913,2.161057,87.13723,-0.9370875841614023
1960,0,4,1.0,1.0,19.913144756108522,17.146577760577202,2.161057,87.13723,-0.13893169709835274
1960,1,0,1.0,1.0,66.55069817788899,15.823760849423707,2.5266817,87.13723,-0.7622299798098731
1960,1,1,1.0,0.6547090509385278,66.55069817788899,12.701804101467133,2.5266817,87.13723,-0.8091409339160439
